,utm_source,utm_medium,utm_campaign,utm_content,date,goal_add_to_cart,goal_move_to_cart,goal_order_in_cart,goal_pay_success,goal_order_confirmed,new_user,order_amount,order_sum
299,blogger,stories,bloggercampaignname_1,0.0,2020-10-30,0,0,0,0,0,1,0,0
300,blogger,stories,bloggercampaignname_1,0.0,2020-12-25,0,0,0,0,0,1,0,0
301,blogger,stories,bloggercampaignname_10,0.0,2020-10-27,0,0,0,0,0,1,0,0
302,blogger,stories,bloggercampaignname_10,0.0,2020-10-30,0,0,0,0,0,1,0,0
303,blogger,stories,bloggercampaignname_100,0.0,2020-11-25,114,16,42,35,12,841,137,173297
304,blogger,stories,bloggercampaignname_100,0.0,2020-11-26,99,16,34,33,6,722,122,156240
305,blogger,stories,bloggercampaignname_100,0.0,2020-11-27,3,0,0,0,1,2,0,0
306,blogger,stories,bloggercampaignname_100,0.0,2020-11-28,1,0,0,0,0,0,0,0
307,blogger,stories,bloggercampaignname_100,0.0,2020-11-29,2,1,4,1,1,4,3,3351
308,blogger,stories,bloggercampaignname_100,0.0,2020-11-30,0,0,1,0,1,0,0,0
309,blogger,stories,bloggercampaignname_100,0.0,2020-12-01,0,1,5,0,0,0,0,0
310,blogger,stories,bloggercampaignname_100,0.0,2020-12-02,0,0,1,0,0,0,0,0
311,blogger,stories,bloggercampaignname_100,0.0,2020-12-03,0,0,0,0,0,0,0,0
312,blogger,stories,bloggercampaignname_100,0.0,2020-12-04,0,0,1,0,0,1,0,0
313,blogger,stories,bloggercampaignname_100,0.0,2020-12-05,0,0,0,0,0,0,0,0
314,blogger,stories,bloggercampaignname_100,0.0,2020-12-06,0,0,0,0,0,0,0,0
315,blogger,stories,bloggercampaignname_100,0.0,2020-12-07,0,0,0,0,0,0,0,0
316,blogger,stories,bloggercampaignname_100,0.0,2020-12-08,0,0,0,0,0,3,0,0
317,blogger,stories,bloggercampaignname_100,0.0,2020-12-09,0,0,0,0,0,0,0,0
318,blogger,stories,bloggercampaignname_100,0.0,2020-12-10,0,0,0,0,0,0,0,0
319,blogger,stories,bloggercampaignname_100,0.0,2020-12-11,0,0,0,0,0,0,0,0
320,blogger,stories,bloggercampaignname_100,0.0,2020-12-12,0,0,0,0,0,1,0,0
321,blogger,stories,bloggercampaignname_100,0.0,2020-12-14,0,0,0,0,0,0,0,0
322,blogger,stories,bloggercampaignname_100,0.0,2020-12-15,0,0,0,0,0,0,0,0
323,blogger,stories,bloggercampaignname_100,0.0,2020-12-18,0,0,0,1,0,0,4,5028
324,blogger,stories,bloggercampaignname_100,0.0,2020-12-19,0,0,0,0,0,0,0,0
325,blogger,stories,bloggercampaignname_100,0.0,2020-12-21,1,0,1,0,1,1,0,0
326,blogger,stories,bloggercampaignname_100,0.0,2020-12-22,0,0,0,0,0,0,0,0
327,blogger,stories,bloggercampaignname_100,0.0,2020-12-23,0,0,0,0,0,0,0,0
328,blogger,stories,bloggercampaignname_100,0.0,2020-12-24,0,0,0,0,0,0,0,0
329,blogger,stories,bloggercampaignname_100,0.0,2020-12-25,0,0,0,0,0,1,0,0
330,blogger,stories,bloggercampaignname_100,0.0,2020-12-26,0,0,0,0,0,0,0,0
331,blogger,stories,bloggercampaignname_100,0.0,2020-12-28,0,0,0,0,0,1,0,0
332,blogger,stories,bloggercampaignname_100,0.0,2020-12-29,0,0,0,0,0,0,0,0
333,blogger,stories,bloggercampaignname_100,0.0,2020-12-30,0,0,0,0,0,0,0,0
334,blogger,stories,bloggercampaignname_100,0.0,2020-12-31,0,0,0,0,0,0,0,0
335,blogger,stories,bloggercampaignname_1000,0.0,2020-10-27,0,0,0,0,0,1,0,0
336,blogger,stories,bloggercampaignname_1000,0.0,2020-10-29,1,1,1,0,0,12,0,0
337,blogger,stories,bloggercampaignname_1000,0.0,2020-10-30,0,0,0,0,0,2,0,0
338,blogger,stories,bloggercampaignname_1001,0.0,2020-10-05,0,0,0,0,0,0,0,0
339,blogger,stories,bloggercampaignname_1001,0.0,2020-10-07,0,0,0,0,0,1,0,0
340,blogger,stories,bloggercampaignname_1002,0.0,2020-10-19,0,0,0,0,0,1,0,0
341,blogger,stories,bloggercampaignname_1002,0.0,2020-10-22,0,0,0,0,2,0,0,0
342,blogger,stories,bloggercampaignname_1002,0.0,2020-10-28,0,0,0,0,0,0,0,0
343,blogger,stories,bloggercampaignname_1002,0.0,2020-11-02,0,0,0,0,1,0,0,0
344,blogger,stories,bloggercampaignname_1002,0.0,2020-11-14,0,0,0,0,1,0,0,0
345,blogger,stories,bloggercampaignname_1003,0.0,2020-12-17,0,0,0,0,0,0,0,0
346,blogger,stories,bloggercampaignname_1003,0.0,2020-12-18,245,86,153,167,60,2008,653,822282
347,blogger,stories,bloggercampaignname_1003,0.0,2020-12-19,42,8,20,24,13,265,86,109673
348,blogger,stories,bloggercampaignname_1003,0.0,2020-12-20,1,0,2,1,1,0,4,5760
349,blogger,stories,bloggercampaignname_1003,0.0,2020-12-21,1,0,1,0,0,0,0,0
350,blogger,stories,bloggercampaignname_1003,0.0,2020-12-22,1,0,0,1,2,0,3,3423
351,blogger,stories,bloggercampaignname_1003,0.0,2020-12-23,0,0,0,0,0,2,0,0
352,blogger,stories,bloggercampaignname_1003,0.0,2020-12-24,0,0,0,0,0,0,0,0
353,blogger,stories,bloggercampaignname_1003,0.0,2020-12-25,0,0,0,0,0,0,0,0
354,blogger,stories,bloggercampaignname_1003,0.0,2020-12-26,0,0,0,0,0,0,0,0
355,blogger,stories,bloggercampaignname_1003,0.0,2020-12-27,0,0,0,0,0,0,0,0
356,blogger,stories,bloggercampaignname_1003,0.0,2020-12-28,0,0,0,0,0,0,0,0
357,blogger,stories,bloggercampaignname_1003,0.0,2020-12-29,0,0,0,0,0,0,0,0
358,blogger,stories,bloggercampaignname_1004,0.0,2020-11-24,345,77,161,137,54,2201,508,644331
359,blogger,stories,bloggercampaignname_1004,0.0,2020-11-25,29,7,22,16,6,183,54,66525
360,blogger,stories,bloggercampaignname_1004,0.0,2020-11-26,1,0,0,1,4,6,3,4272
361,blogger,stories,bloggercampaignname_1004,0.0,2020-11-27,6,3,5,2,1,0,6,6434
362,blogger,stories,bloggercampaignname_1004,0.0,2020-11-28,0,0,2,1,2,1,4,5376
363,blogger,stories,bloggercampaignname_1004,0.0,2020-11-29,1,1,4,0,0,0,0,0
364,blogger,stories,bloggercampaignname_1004,0.0,2020-11-30,0,0,2,0,2,1,0,0
365,blogger,stories,bloggercampaignname_1004,0.0,2020-12-01,1,0,0,0,1,0,0,0
366,blogger,stories,bloggercampaignname_1004,0.0,2020-12-02,1,0,4,0,3,1,0,0
367,blogger,stories,bloggercampaignname_1004,0.0,2020-12-03,0,0,1,0,1,0,0,0
368,blogger,stories,bloggercampaignname_1004,0.0,2020-12-04,0,0,1,0,2,0,0,0
369,blogger,stories,bloggercampaignname_1004,0.0,2020-12-05,0,1,1,1,1,0,4,5936
370,blogger,stories,bloggercampaignname_1004,0.0,2020-12-06,3,1,1,1,1,0,3,4416
371,blogger,stories,bloggercampaignname_1004,0.0,2020-12-07,3,0,0,0,3,0,0,0
372,blogger,stories,bloggercampaignname_1004,0.0,2020-12-08,0,0,0,0,5,0,0,0
373,blogger,stories,bloggercampaignname_1004,0.0,2020-12-09,1,0,0,0,0,0,0,0
374,blogger,stories,bloggercampaignname_1004,0.0,2020-12-10,2,0,0,0,0,0,0,0
375,blogger,stories,bloggercampaignname_1004,0.0,2020-12-11,0,0,0,0,0,2,0,0
376,blogger,stories,bloggercampaignname_1004,0.0,2020-12-12,0,0,0,0,0,0,0,0
377,blogger,stories,bloggercampaignname_1004,0.0,2020-12-13,0,0,0,0,0,0,0,0
378,blogger,stories,bloggercampaignname_1004,0.0,2020-12-14,0,0,0,0,0,0,0,0
379,blogger,stories,bloggercampaignname_1004,0.0,2020-12-15,0,0,0,0,0,0,0,0
380,blogger,stories,bloggercampaignname_1004,0.0,2020-12-16,0,0,0,0,0,0,0,0
381,blogger,stories,bloggercampaignname_1004,0.0,2020-12-17,0,0,0,0,0,0,0,0
382,blogger,stories,bloggercampaignname_1004,0.0,2020-12-18,0,0,0,0,0,0,0,0
383,blogger,stories,bloggercampaignname_1004,0.0,2020-12-19,1,0,1,0,0,3,0,0
384,blogger,stories,bloggercampaignname_1004,0.0,2020-12-20,0,0,0,0,0,0,0,0
385,blogger,stories,bloggercampaignname_1004,0.0,2020-12-21,0,0,0,0,0,0,0,0
386,blogger,stories,bloggercampaignname_1004,0.0,2020-12-26,0,0,0,0,0,1,0,0
387,blogger,stories,bloggercampaignname_1004,0.0,2020-12-27,0,0,0,0,0,1,0,0
388,blogger,stories,bloggercampaignname_1004,0.0,2020-12-28,0,0,0,0,0,0,0,0
389,blogger,stories,bloggercampaignname_1004,0.0,2020-12-29,0,0,0,0,0,0,0,0
390,blogger,stories,bloggercampaignname_1005,0.0,2020-10-01,0,0,0,0,0,0,0,0
391,blogger,stories,bloggercampaignname_1005,0.0,2020-10-15,0,0,0,0,0,0,0,0
392,blogger,stories,bloggercampaignname_1005,0.0,2020-10-17,1,0,0,0,0,0,0,0
393,blogger,stories,bloggercampaignname_1006,0.0,2020-10-22,4,1,2,2,0,21,8,9996
394,blogger,stories,bloggercampaignname_1006,0.0,2020-10-23,11,2,8,6,1,126,18,23421
395,blogger,stories,bloggercampaignname_1006,0.0,2020-10-24,0,0,0,0,0,0,0,0
396,blogger,stories,bloggercampaignname_1006,0.0,2020-10-25,0,0,0,0,0,0,0,0
397,blogger,stories,bloggercampaignname_1006,0.0,2020-10-26,0,0,0,0,0,0,0,0
398,blogger,stories,bloggercampaignname_1006,0.0,2020-10-27,0,0,0,0,0,0,0,0
399,blogger,stories,bloggercampaignname_1006,0.0,2020-11-03,1,1,1,0,0,1,0,0
400,blogger,stories,bloggercampaignname_1006,0.0,2020-11-16,0,0,0,0,0,0,0,0
401,blogger,stories,bloggercampaignname_1006,0.0,2020-11-24,0,0,0,0,0,0,0,0
402,blogger,stories,bloggercampaignname_1007,0.0,2020-10-02,0,0,1,0,0,0,0,0
403,blogger,stories,bloggercampaignname_1007,0.0,2020-10-10,0,0,0,0,0,0,0,0
404,blogger,stories,bloggercampaignname_1007,0.0,2020-10-14,0,0,0,0,0,0,0,0
405,blogger,stories,bloggercampaignname_1007,0.0,2020-10-19,0,0,0,0,0,0,0,0
406,blogger,stories,bloggercampaignname_1007,0.0,2020-11-04,1,1,1,0,0,0,0,0
407,blogger,stories,bloggercampaignname_1007,0.0,2020-11-07,0,0,0,0,0,0,0,0
408,blogger,stories,bloggercampaignname_1007,0.0,2020-11-11,0,0,0,0,0,0,0,0
409,blogger,stories,bloggercampaignname_1007,0.0,2020-11-24,1,1,2,0,0,0,0,0
410,blogger,stories,bloggercampaignname_1007,0.0,2020-12-19,0,0,0,0,0,0,0,0
411,blogger,stories,bloggercampaignname_1007,0.0,2020-12-24,0,0,0,0,0,0,0,0
412,blogger,stories,bloggercampaignname_1007,0.0,2020-12-25,0,0,0,0,0,0,0,0
413,blogger,stories,bloggercampaignname_1007,0.0,2020-12-29,0,0,0,0,0,0,0,0
414,blogger,stories,bloggercampaignname_1007,0.0,2020-12-31,0,0,0,0,0,0,0,0
415,blogger,stories,bloggercampaignname_1008,0.0,2020-10-01,3,0,0,0,0,0,0,0
416,blogger,stories,bloggercampaignname_1008,0.0,2020-10-02,0,0,0,0,0,0,0,0
417,blogger,stories,bloggercampaignname_1008,0.0,2020-10-03,0,0,0,0,0,1,0,0
418,blogger,stories,bloggercampaignname_1008,0.0,2020-10-04,1,0,0,0,0,0,0,0
419,blogger,stories,bloggercampaignname_1008,0.0,2020-10-09,0,0,0,0,0,0,0,0
420,blogger,stories,bloggercampaignname_1008,0.0,2020-10-12,0,0,0,0,0,1,0,0
421,blogger,stories,bloggercampaignname_1008,0.0,2020-10-14,1,0,0,0,0,0,0,0
422,blogger,stories,bloggercampaignname_1008,0.0,2020-10-15,0,0,0,0,0,0,0,0
423,blogger,stories,bloggercampaignname_1008,0.0,2020-10-16,0,0,0,0,0,0,0,0
424,blogger,stories,bloggercampaignname_1008,0.0,2020-10-18,0,0,0,0,0,0,0,0
425,blogger,stories,bloggercampaignname_1008,0.0,2020-10-24,1,0,0,0,0,0,0,0
426,blogger,stories,bloggercampaignname_1008,0.0,2020-10-27,1,0,1,0,0,3,0,0
427,blogger,stories,bloggercampaignname_1008,0.0,2020-10-30,1,0,0,0,0,1,0,0
428,blogger,stories,bloggercampaignname_1008,0.0,2020-11-03,1,1,1,0,0,0,0,0
429,blogger,stories,bloggercampaignname_1008,0.0,2020-12-01,0,0,0,0,0,1,0,0
430,blogger,stories,bloggercampaignname_1008,0.0,2020-12-27,0,0,0,0,0,1,0,0
431,blogger,stories,bloggercampaignname_1009,0.0,2020-10-21,0,0,0,0,0,1,0,0
432,blogger,stories,bloggercampaignname_1009,0.0,2020-10-22,114,44,83,80,28,1253,300,373618
433,blogger,stories,bloggercampaignname_1009,0.0,2020-10-23,0,1,3,0,2,2,0,0
434,blogger,stories,bloggercampaignname_1009,0.0,2020-10-24,1,0,1,0,0,0,0,0
435,blogger,stories,bloggercampaignname_1009,0.0,2020-10-25,0,0,0,0,0,0,0,0
436,blogger,stories,bloggercampaignname_1009,0.0,2020-10-26,0,0,0,0,0,0,0,0
437,blogger,stories,bloggercampaignname_1009,0.0,2020-10-27,0,0,0,0,0,0,0,0
438,blogger,stories,bloggercampaignname_1009,0.0,2020-10-28,0,0,0,0,0,0,0,0
439,blogger,stories,bloggercampaignname_1009,0.0,2020-11-01,1,0,0,0,0,0,0,0
440,blogger,stories,bloggercampaignname_1009,0.0,2020-11-03,0,0,0,0,0,1,0,0
441,blogger,stories,bloggercampaignname_1009,0.0,2020-11-11,0,0,0,0,0,0,0,0
442,blogger,stories,bloggercampaignname_1009,0.0,2020-11-12,0,0,0,0,0,1,0,0
443,blogger,stories,bloggercampaignname_1009,0.0,2020-11-14,0,0,0,0,0,0,0,0
444,blogger,stories,bloggercampaignname_1009,0.0,2020-11-16,0,1,1,0,0,2,0,0
445,blogger,stories,bloggercampaignname_1009,0.0,2020-11-18,2,1,2,0,0,0,0,0
446,blogger,stories,bloggercampaignname_1009,0.0,2020-11-27,0,0,0,0,0,0,0,0
447,blogger,stories,bloggercampaignname_1009,0.0,2020-12-10,0,0,0,0,0,0,0,0
448,blogger,stories,bloggercampaignname_1009,0.0,2020-12-16,0,0,0,0,0,1,0,0
449,blogger,stories,bloggercampaignname_1009,0.0,2020-12-17,0,0,0,0,0,0,0,0
450,blogger,stories,bloggercampaignname_1009,0.0,2020-12-21,0,0,0,0,0,0,0,0
451,blogger,stories,bloggercampaignname_1009,0.0,2020-12-23,0,0,0,0,0,0,0,0
452,blogger,stories,bloggercampaignname_1009,0.0,2020-12-26,0,0,0,0,0,0,0,0
453,blogger,stories,bloggercampaignname_1009,0.0,2020-12-29,1,1,1,0,0,0,0,0
454,blogger,stories,bloggercampaignname_101,0.0,2020-10-26,0,0,0,0,0,0,0,0
455,blogger,stories,bloggercampaignname_1010,0.0,2020-10-02,0,0,0,0,0,0,0,0
456,blogger,stories,bloggercampaignname_1010,0.0,2020-10-04,0,0,0,0,0,0,0,0
457,blogger,stories,bloggercampaignname_1010,0.0,2020-10-07,0,0,0,0,0,1,0,0
458,blogger,stories,bloggercampaignname_1010,0.0,2020-10-09,0,0,0,0,0,0,0,0
459,blogger,stories,bloggercampaignname_1010,0.0,2020-10-11,0,0,0,0,0,0,0,0
460,blogger,stories,bloggercampaignname_1010,0.0,2020-11-04,0,0,0,0,0,1,0,0
461,blogger,stories,bloggercampaignname_1010,0.0,2020-11-05,0,0,0,0,0,0,0,0
462,blogger,stories,bloggercampaignname_1010,0.0,2020-11-27,0,0,0,0,0,1,0,0
463,blogger,stories,bloggercampaignname_1010,0.0,2020-12-27,0,0,0,0,0,0,0,0
464,blogger,stories,bloggercampaignname_1011,0.0,2020-10-10,0,0,1,0,0,0,0,0
465,blogger,stories,bloggercampaignname_1012,0.0,2020-12-14,0,0,0,0,0,0,0,0
466,blogger,stories,bloggercampaignname_1012,0.0,2020-12-15,0,0,0,0,0,0,0,0
467,blogger,stories,bloggercampaignname_1012,0.0,2020-12-27,0,0,0,0,0,4,0,0
468,blogger,stories,bloggercampaignname_1012,0.0,2020-12-28,0,0,0,0,0,4,0,0
469,blogger,stories,bloggercampaignname_1013,0.0,2020-11-20,0,0,0,0,0,0,0,0
470,blogger,stories,bloggercampaignname_1013,0.0,2020-11-28,1,0,0,0,0,4,0,0
471,blogger,stories,bloggercampaignname_1013,0.0,2020-11-29,0,0,0,0,0,5,0,0
472,blogger,stories,bloggercampaignname_1013,0.0,2020-12-08,1,0,0,0,0,5,0,0
473,blogger,stories,bloggercampaignname_1013,0.0,2020-12-09,0,0,0,0,0,1,0,0
474,blogger,stories,bloggercampaignname_1013,0.0,2020-12-10,0,0,0,0,0,1,0,0
475,blogger,stories,bloggercampaignname_1013,0.0,2020-12-14,0,0,0,0,0,1,0,0
476,blogger,stories,bloggercampaignname_1013,0.0,2020-12-17,0,0,0,0,0,1,0,0
477,blogger,stories,bloggercampaignname_1013,0.0,2020-12-19,0,0,0,0,0,2,0,0
478,blogger,stories,bloggercampaignname_1013,0.0,2020-12-21,0,0,0,0,0,1,0,0
479,blogger,stories,bloggercampaignname_1014,0.0,2020-11-28,0,0,1,0,0,2,0,0
480,blogger,stories,bloggercampaignname_1015,0.0,2020-11-05,0,0,0,0,0,0,0,0
481,blogger,stories,bloggercampaignname_1016,0.0,2020-12-29,0,0,0,0,0,0,0,0
482,blogger,stories,bloggercampaignname_1017,0.0,2020-10-14,0,0,0,0,0,1,0,0
483,blogger,stories,bloggercampaignname_1017,0.0,2020-10-16,0,0,0,0,0,1,0,0
484,blogger,stories,bloggercampaignname_1017,0.0,2020-10-21,0,0,0,0,0,0,0,0
485,blogger,stories,bloggercampaignname_1017,0.0,2020-10-24,0,0,0,0,0,1,0,0
486,blogger,stories,bloggercampaignname_1018,0.0,2020-10-09,0,0,0,0,0,1,0,0
487,blogger,stories,bloggercampaignname_1018,0.0,2020-10-18,0,0,0,0,0,4,0,0
488,blogger,stories,bloggercampaignname_1019,0.0,2020-12-15,0,0,0,0,0,0,0,0
489,blogger,stories,bloggercampaignname_1019,0.0,2020-12-28,0,0,0,0,0,2,0,0
490,blogger,stories,bloggercampaignname_102,0.0,2020-11-22,0,0,0,0,0,0,0,0
491,blogger,stories,bloggercampaignname_102,0.0,2020-11-30,1,1,1,0,0,0,0,0
492,blogger,stories,bloggercampaignname_102,0.0,2020-12-03,0,0,2,0,0,0,0,0
493,blogger,stories,bloggercampaignname_102,0.0,2020-12-07,0,0,0,0,0,0,0,0
494,blogger,stories,bloggercampaignname_1020,0.0,2020-11-19,0,0,0,0,0,1,0,0
495,blogger,stories,bloggercampaignname_1020,0.0,2020-11-20,1,0,0,0,0,2,0,0
496,blogger,stories,bloggercampaignname_1021,0.0,2020-10-09,0,0,0,0,0,1,0,0
497,blogger,stories,bloggercampaignname_1021,0.0,2020-10-23,0,0,0,0,0,3,0,0
498,blogger,stories,bloggercampaignname_1021,0.0,2020-10-24,0,0,0,0,0,1,0,0
499,blogger,stories,bloggercampaignname_1022,0.0,2020-12-22,0,0,0,0,0,0,0,0
500,blogger,stories,bloggercampaignname_1023,0.0,2020-12-25,0,0,0,0,0,2,0,0
501,blogger,stories,bloggercampaignname_1023,0.0,2020-12-26,0,0,0,0,0,1,0,0
502,blogger,stories,bloggercampaignname_1023,0.0,2020-12-29,0,0,0,0,0,1,0,0
503,blogger,stories,bloggercampaignname_1024,0.0,2020-10-27,0,0,0,0,0,1,0,0
504,blogger,stories,bloggercampaignname_1024,0.0,2020-11-22,0,0,0,0,0,1,0,0
505,blogger,stories,bloggercampaignname_1024,0.0,2020-11-23,1,2,2,0,0,2,0,0
506,blogger,stories,bloggercampaignname_1025,0.0,2020-10-06,0,0,0,0,0,6,0,0
507,blogger,stories,bloggercampaignname_1025,0.0,2020-10-07,0,0,0,0,0,1,0,0
508,blogger,stories,bloggercampaignname_1025,0.0,2020-10-08,0,0,0,0,0,1,0,0
509,blogger,stories,bloggercampaignname_1025,0.0,2020-11-04,0,0,0,0,0,1,0,0
510,blogger,stories,bloggercampaignname_1026,0.0,2020-12-19,0,0,0,0,0,2,0,0
511,blogger,stories,bloggercampaignname_1026,0.0,2020-12-21,25,6,8,7,3,251,25,32648
512,blogger,stories,bloggercampaignname_1026,0.0,2020-12-22,15,1,6,0,0,92,0,0
513,blogger,stories,bloggercampaignname_1026,0.0,2020-12-23,0,0,0,0,0,0,0,0
514,blogger,stories,bloggercampaignname_1026,0.0,2020-12-24,0,0,0,0,0,0,0,0
515,blogger,stories,bloggercampaignname_1026,0.0,2020-12-25,0,0,0,0,0,0,0,0
516,blogger,stories,bloggercampaignname_1026,0.0,2020-12-26,0,0,0,0,0,0,0,0
517,blogger,stories,bloggercampaignname_1026,0.0,2020-12-27,0,0,0,0,0,0,0,0
518,blogger,stories,bloggercampaignname_1026,0.0,2020-12-28,0,0,0,0,0,0,0,0
519,blogger,stories,bloggercampaignname_1027,0.0,2020-10-28,0,0,0,0,0,0,0,0
520,blogger,stories,bloggercampaignname_1027,0.0,2020-10-29,31,14,27,7,2,298,25,30796
521,blogger,stories,bloggercampaignname_1027,0.0,2020-10-30,1,0,1,0,0,1,0,0
522,blogger,stories,bloggercampaignname_1027,0.0,2020-10-31,0,0,0,0,0,0,0,0
523,blogger,stories,bloggercampaignname_1027,0.0,2020-11-01,0,0,0,0,0,0,0,0
524,blogger,stories,bloggercampaignname_1027,0.0,2020-11-02,0,0,0,0,0,1,0,0
525,blogger,stories,bloggercampaignname_1027,0.0,2020-11-06,0,0,0,0,0,0,0,0
526,blogger,stories,bloggercampaignname_1027,0.0,2020-11-07,0,0,0,0,0,0,0,0
527,blogger,stories,bloggercampaignname_1027,0.0,2020-11-10,0,0,0,0,0,0,0,0
528,blogger,stories,bloggercampaignname_1027,0.0,2020-11-12,0,0,0,0,0,0,0,0
529,blogger,stories,bloggercampaignname_1027,0.0,2020-11-20,1,0,0,0,0,0,0,0
530,blogger,stories,bloggercampaignname_1027,0.0,2020-11-21,0,0,0,0,0,0,0,0
531,blogger,stories,bloggercampaignname_1027,0.0,2020-11-24,0,0,0,0,0,0,0,0
532,blogger,stories,bloggercampaignname_1027,0.0,2020-11-28,0,0,0,0,0,0,0,0
533,blogger,stories,bloggercampaignname_1027,0.0,2020-12-08,1,1,1,0,0,0,0,0
534,blogger,stories,bloggercampaignname_1027,0.0,2020-12-14,0,0,0,0,0,0,0,0
535,blogger,stories,bloggercampaignname_1028,0.0,2020-10-29,1,0,0,1,0,2,3,4263
536,blogger,stories,bloggercampaignname_1028,0.0,2020-10-30,20,9,20,5,1,117,20,26231
537,blogger,stories,bloggercampaignname_1028,0.0,2020-10-31,1,0,1,0,0,3,0,0
538,blogger,stories,bloggercampaignname_1028,0.0,2020-11-02,0,0,1,0,0,0,0,0
539,blogger,stories,bloggercampaignname_1028,0.0,2020-11-03,0,0,0,0,0,0,0,0
540,blogger,stories,bloggercampaignname_1028,0.0,2020-11-22,0,0,0,0,0,1,0,0
541,blogger,stories,bloggercampaignname_1028,0.0,2020-11-30,0,0,0,0,0,1,0,0
542,blogger,stories,bloggercampaignname_1028,0.0,2020-12-09,0,0,0,0,0,1,0,0
543,blogger,stories,bloggercampaignname_1029,0.0,2020-11-20,0,0,0,0,0,0,0,0
544,blogger,stories,bloggercampaignname_1029,0.0,2020-11-23,0,0,0,0,0,3,0,0
545,blogger,stories,bloggercampaignname_103,0.0,2020-10-29,84,15,35,32,3,847,115,142447
546,blogger,stories,bloggercampaignname_103,0.0,2020-10-30,221,38,89,117,34,1814,433,538287
547,blogger,stories,bloggercampaignname_103,0.0,2020-10-31,7,5,8,2,1,13,7,8006
548,blogger,stories,bloggercampaignname_103,0.0,2020-11-01,0,0,2,0,0,2,0,0
549,blogger,stories,bloggercampaignname_103,0.0,2020-11-02,0,0,0,1,1,2,3,3267
550,blogger,stories,bloggercampaignname_103,0.0,2020-11-03,2,0,0,0,1,1,0,0
551,blogger,stories,bloggercampaignname_103,0.0,2020-11-04,0,0,0,0,0,0,0,0
552,blogger,stories,bloggercampaignname_103,0.0,2020-11-05,1,0,0,0,1,2,0,0
553,blogger,stories,bloggercampaignname_103,0.0,2020-11-06,0,0,0,0,0,1,0,0
554,blogger,stories,bloggercampaignname_103,0.0,2020-11-07,0,0,0,0,0,1,0,0
555,blogger,stories,bloggercampaignname_103,0.0,2020-11-08,0,0,0,0,0,1,0,0
556,blogger,stories,bloggercampaignname_103,0.0,2020-11-09,0,0,0,0,0,2,0,0
557,blogger,stories,bloggercampaignname_103,0.0,2020-11-10,0,0,0,0,0,0,0,0
558,blogger,stories,bloggercampaignname_103,0.0,2020-11-11,1,0,1,0,0,0,0,0
559,blogger,stories,bloggercampaignname_103,0.0,2020-11-12,0,0,0,0,0,0,0,0
560,blogger,stories,bloggercampaignname_103,0.0,2020-11-13,0,0,0,0,0,1,0,0
561,blogger,stories,bloggercampaignname_103,0.0,2020-11-14,0,0,0,0,0,0,0,0
562,blogger,stories,bloggercampaignname_103,0.0,2020-11-15,0,0,0,0,0,1,0,0
563,blogger,stories,bloggercampaignname_103,0.0,2020-11-16,0,0,0,0,0,1,0,0
564,blogger,stories,bloggercampaignname_103,0.0,2020-11-18,0,0,0,0,0,1,0,0
565,blogger,stories,bloggercampaignname_103,0.0,2020-11-19,0,0,0,0,0,0,0,0
566,blogger,stories,bloggercampaignname_103,0.0,2020-11-20,4,0,0,0,0,0,0,0
567,blogger,stories,bloggercampaignname_103,0.0,2020-11-25,0,0,0,0,0,0,0,0
568,blogger,stories,bloggercampaignname_103,0.0,2020-11-27,1,2,3,1,1,0,3,3465
569,blogger,stories,bloggercampaignname_103,0.0,2020-12-04,1,0,0,0,0,0,0,0
570,blogger,stories,bloggercampaignname_103,0.0,2020-12-06,1,0,1,0,0,3,0,0
571,blogger,stories,bloggercampaignname_103,0.0,2020-12-10,0,0,0,0,0,1,0,0
572,blogger,stories,bloggercampaignname_103,0.0,2020-12-11,0,0,0,0,0,0,0,0
573,blogger,stories,bloggercampaignname_103,0.0,2020-12-13,0,0,0,0,0,1,0,0
574,blogger,stories,bloggercampaignname_103,0.0,2020-12-16,0,0,0,0,0,2,0,0
575,blogger,stories,bloggercampaignname_103,0.0,2020-12-23,0,0,0,0,0,0,0,0
576,blogger,stories,bloggercampaignname_1030,0.0,2020-12-15,0,0,0,0,0,0,0,0
577,blogger,stories,bloggercampaignname_1030,0.0,2020-12-29,0,0,0,0,0,1,0,0
578,blogger,stories,bloggercampaignname_1030,0.0,2020-12-30,0,0,0,0,0,1,0,0
579,blogger,stories,bloggercampaignname_1031,0.0,2020-10-07,0,0,0,0,0,1,0,0
580,blogger,stories,bloggercampaignname_1031,0.0,2020-10-25,0,0,0,0,0,2,0,0
581,blogger,stories,bloggercampaignname_1032,0.0,2020-10-30,0,0,0,0,0,1,0,0
582,blogger,stories,bloggercampaignname_1032,0.0,2020-11-24,0,0,0,0,0,1,0,0
583,blogger,stories,bloggercampaignname_1032,0.0,2020-11-28,0,0,0,0,0,1,0,0
584,blogger,stories,bloggercampaignname_1032,0.0,2020-12-06,0,0,0,0,0,1,0,0
585,blogger,stories,bloggercampaignname_1033,0.0,2020-10-01,0,0,0,0,0,1,0,0
586,blogger,stories,bloggercampaignname_1034,0.0,2020-11-17,21,11,16,5,3,184,20,23892
587,blogger,stories,bloggercampaignname_1034,0.0,2020-11-18,5,3,6,4,0,43,14,16758
588,blogger,stories,bloggercampaignname_1034,0.0,2020-11-19,0,0,0,0,0,0,0,0
